# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
5.950000000000004174e-01,5.252053670494154858e+02,5.252053670494154858e+02,5.252053670494154858e+02,5.252053670494154858e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.493925870097005060e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.275002388549895116e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.681405940949980415e-01,7.851042186146628410e-04,-1.681405940949980415e-01,7.851042186146628410e-04,-1.681405940949980415e-01,7.851042186146628410e-04,-1.681405940949980415e-01,7.851042186146628410e-04,-1.652975530038968133e-01,-1.652975530038968133e-01,-1.652975530038968133e-01,-1.652975530038968133e-01,-1.824394975559595622e-02,-1.824394975559595622e-02
6.000000000000004219e-01,5.252758484008820687e+02,5.252758484008820687e+02,5.252758484008820687e+02,5.252758484008820687e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.557588782029609931e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.271489506981060558e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.676177203285419415e-01,7.706688842064046696e-04,-1.676177203285419415e-01,7.706688842064046696e-04,-1.676177203285419415e-01,7.706688842064046696e-04,-1.676177203285419415e-01,7.706688842064046696e-04,-1.648276773274528484e-01,-1.648276773274528484e-01,-1.648276773274528484e-01,-1.648276773274528484e-01,-1.827248385184021551e-02,-1.827248385184021551e-02
6.050000000000004263e-01,5.253449338981096162e+02,5.253449338981096162e+02,5.253449338981096162e+02,5.253449338981096162e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.621072391071235685e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.267830727832430782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.671045224540625984e-01,7.563328763158239099e-04,-1.671045224540625984e-01,7.563328763158239099e-04,-1.671045224540625984e-01,7.563328763158239099e-04,-1.671045224540625984e-01,7.563328763158239099e-04,-1.643671073459358478e-01,-1.643671073459358478e-01,-1.643671073459358478e-01,-1.643671073459358478e-01,-1.829937966939554350e-02,-1.829937966939554350e-02
6.100000000000004308e-01,5.254126339080089565e+02,5.254126339080089565e+02,5.254126339080089565e+02,5.254126339080089565e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.684369470315697725e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264028766977465246e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.666009334202787073e-01,7.420967786198051641e-04,-1.666009334202787073e-01,7.420967786198051641e-04,-1.666009334202787073e-01,7.420967786198051641e-04,-1.666009334202787073e-01,7.420967786198051641e-04,-1.639157739466069463e-01,-1.639157739466069463e-01,-1.639157739466069463e-01,-1.639157739466069463e-01,-1.832465714009035018e-02,-1.832465714009035018e-02
6.150000000000004352e-01,5.254789588427686340e+02,5.254789588427686340e+02,5.254789588427686340e+02,5.254789588427686340e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.747472928195218600e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260086322061848563e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.661068857916302433e-01,7.279611521642248562e-04,-1.661068857916302433e-01,7.279611521642248562e-04,-1.661068857916302433e-01,7.279611521642248562e-04,-1.661068857916302433e-01,7.279611521642248562e-04,-1.634736077148757349e-01,-1.634736077148757349e-01,-1.634736077148757349e-01,-1.634736077148757349e-01,-1.834833614881370423e-02,-1.834833614881370423e-02
6.200000000000004396e-01,5.255439191577542033e+02,5.255439191577542033e+02,5.255439191577542033e+02,5.255439191577542033e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.810375807565604234e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.256006072364446169e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.656223117633915942e-01,7.139265356679302954e-04,-1.656223117633915942e-01,7.139265356679302954e-04,-1.656223117633915942e-01,7.139265356679302954e-04,-1.656223117633915942e-01,7.139265356679302954e-04,-1.630405389483052803e-01,-1.630405389483052803e-01,-1.630405389483052803e-01,-1.630405389483052803e-01,-1.837043653121006592e-02,-1.837043653121006592e-02
6.250000000000004441e-01,5.256075253494371964e+02,5.256075253494371964e+02,5.256075253494371964e+02,5.256075253494371964e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.873071284784758816e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.251790678663011747e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.651471431765859643e-01,6.999934458249423841e-04,-1.651471431765859643e-01,6.999934458249423841e-04,-1.651471431765859643e-01,6.999934458249423841e-04,-1.651471431765859643e-01,6.999934458249423841e-04,-1.626164976704186360e-01,-1.626164976704186360e-01,-1.626164976704186360e-01,-1.626164976704186360e-01,-1.839097807141487628e-02,-1.839097807141487628e-02
6.300000000000004485e-01,5.256697879533517153e+02,5.256697879533517153e+02,5.256697879533517153e+02,5.256697879533517153e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.935552668784094266e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.247442783104779629e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.646813115326889454e-01,6.861623776017733434e-04,-1.646813115326889454e-01,6.861623776017733434e-04,-1.646813115326889454e-01,6.861623776017733434e-04,-1.646813115326889454e-01,6.861623776017733434e-04,-1.622014136443219456e-01,-1.622014136443219456e-01,-1.622014136443219456e-01,-1.622014136443219456e-01,-1.840998049983189055e-02,-1.840998049983189055e-02
6.350000000000004530e-01,5.257307175420792191e+02,5.257307175420792191e+02,5.257307175420792191e+02,5.257307175420792191e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.997813400134166528e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.242965009082186434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.642247480081406863e-01,6.724338045323019486e-04,-1.642247480081406863e-01,6.724338045323019486e-04,-1.642247480081406863e-01,6.724338045323019486e-04,-1.642247480081406863e-01,6.724338045323019486e-04,-1.617952163861385850e-01,-1.617952163861385850e-01,-1.617952163861385850e-01,-1.617952163861385850e-01,-1.842746349095603087e-02,-1.842746349095603087e-02
6.400000000000004574e-01,5.257903247232611648e+02,5.257903247232611648e+02,5.257903247232611648e+02,5.257903247232611648e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.059847050103872590e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.238359961113011387e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.637773834686579999e-01,6.588081790086519618e-04,-1.637773834686579999e-01,6.588081790086519618e-04,-1.637773834686579999e-01,6.588081790086519618e-04,-1.637773834686579999e-01,6.588081790086519618e-04,-1.613978351782588971e-01,-1.613978351782588971e-01,-1.613978351782588971e-01,-1.613978351782588971e-01,-1.844344666123398646e-02,-1.844344666123398646e-02
6.450000000000004619e-01,5.258486201376384770e+02,5.258486201376384770e+02,5.258486201376384770e+02,5.258486201376384770e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.121647319713208191e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.233630224725534852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.633391484833540686e-01,6.452859325682958058e-04,-1.633391484833540686e-01,6.452859325682958058e-04,-1.633391484833540686e-01,6.452859325682958058e-04,-1.633391484833540686e-01,6.452859325682958058e-04,-1.610091990824101815e-01,-1.610091990824101815e-01,-1.610091990824101815e-01,-1.610091990824101815e-01,-1.845794956696855671e-02,-1.845794956696855671e-02
6.500000000000004663e-01,5.259056144571186451e+02,5.259056144571186451e+02,5.259056144571186451e+02,5.259056144571186451e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.183208038782250782e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228778366348248774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.629099733386601967e-01,6.318674761793818817e-04,-1.629099733386601967e-01,6.318674761793818817e-04,-1.629099733386601967e-01,6.318674761793818817e-04,-1.629099733386601967e-01,6.318674761793818817e-04,-1.606292369525423869e-01,-1.606292369525423869e-01,-1.606292369525423869e-01,-1.606292369525423869e-01,-1.847099170226473852e-02,-1.847099170226473852e-02
6.550000000000004707e-01,5.259613183828694218e+02,5.259613183828694218e+02,5.259613183828694218e+02,5.259613183828694218e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.244523164972592966e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223806933204252267e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.624897880520651539e-01,6.185532005211769047e-04,-1.624897880520651539e-01,6.185532005211769047e-04,-1.624897880520651539e-01,6.185532005211769047e-04,-1.624897880520651539e-01,6.185532005211769047e-04,-1.602578774475371670e-01,-1.602578774475371670e-01,-1.602578774475371670e-01,-1.602578774475371670e-01,-1.848259249701511564e-02,-1.848259249701511564e-02
6.600000000000004752e-01,5.260157426434386707e+02,5.260157426434386707e+02,5.260157426434386707e+02,5.260157426434386707e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.305586782824335046e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218718453210154706e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.620785223856606727e-01,6.053434762616216602e-04,-1.620785223856606727e-01,6.053434762616216602e-04,-1.620785223856606727e-01,6.053434762616216602e-04,-1.620785223856606727e-01,6.053434762616216602e-04,-1.598950490437421879e-01,-1.598950490437421879e-01,-1.598950490437421879e-01,-1.598950490437421879e-01,-1.849277131492588211e-02,-1.849277131492588211e-02
6.650000000000004796e-01,5.260688979929007019e+02,5.260688979929007019e+02,5.260688979929007019e+02,5.260688979929007019e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.366393102788858727e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.213515434879441912e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.616761058595064249e-01,5.922386543335544928e-04,-1.616761058595064249e-01,5.922386543335544928e-04,-1.616761058595064249e-01,5.922386543335544928e-04,-1.616761058595064249e-01,5.922386543335544928e-04,-1.595406800473286868e-01,-1.595406800473286868e-01,-1.595406800473286868e-01,-1.595406800473286868e-01,-1.850154745158327785e-02,-1.850154745158327785e-02
6.700000000000004841e-01,5.261207952090280742e+02,5.261207952090280742e+02,5.261207952090280742e+02,5.261207952090280742e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.426936460256715833e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208200367230372052e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.612824677648041494e-01,5.792390662049395900e-04,-1.612824677648041494e-01,5.792390662049395900e-04,-1.612824677648041494e-01,5.792390662049395900e-04,-1.612824677648041494e-01,5.792390662049395900e-04,-1.591946986064795011e-01,-1.591946986064795011e-01,-1.591946986064795011e-01,-1.591946986064795011e-01,-1.850894013256043635e-02,-1.850894013256043635e-02
6.750000000000004885e-01,5.261714450914896588e+02,5.261714450914896588e+02,5.261714450914896588e+02,5.261714450914896588e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.487211314579743870e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202775719698045975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.608975371768959217e-01,5.663450241473189095e-04,-1.608975371768959217e-01,5.663450241473189095e-04,-1.608975371768959217e-01,5.663450241473189095e-04,-1.608975371768959217e-01,5.663450241473189095e-04,-1.588570327234022361e-01,-1.588570327234022361e-01,-1.588570327234022361e-01,-1.588570327234022361e-01,-1.851496851156020362e-02,-1.851496851156020362e-02
6.800000000000004929e-01,5.262208584600731456e+02,5.262208584600731456e+02,5.262208584600731456e+02,5.262208584600731456e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.547212248090072961e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.197243942051118282e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.605212429680819008e-01,5.535568215031538841e-04,-1.605212429680819008e-01,5.535568215031538841e-04,-1.605212429680819008e-01,5.535568215031538841e-04,-1.605212429680819008e-01,5.535568215031538841e-04,-1.585276102661790087e-01,-1.585276102661790087e-01,-1.585276102661790087e-01,-1.585276102661790087e-01,-1.851965166860125578e-02,-1.851965166860125578e-02
6.850000000000004974e-01,5.262690461529330150e+02,5.262690461529330150e+02,5.262690461529330150e+02,5.262690461529330150e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.606933965115135976e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191607464312438580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.601535138202598851e-01,5.408747329458396536e-04,-1.601535138202598851e-01,5.408747329458396536e-04,-1.601535138202598851e-01,5.408747329458396536e-04,-1.601535138202598851e-01,5.408747329458396536e-04,-1.582063589804465487e-01,-1.582063589804465487e-01,-1.582063589804465487e-01,-1.582063589804465487e-01,-1.852300860823952178e-02,-1.852300860823952178e-02
6.900000000000005018e-01,5.263160190248636354e+02,5.263160190248636354e+02,5.263160190248636354e+02,5.263160190248636354e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.666371290988015730e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.185868696684133639e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.597942782373865667e-01,5.282990147414956539e-04,-1.597942782373865667e-01,5.282990147414956539e-04,-1.597942782373865667e-01,5.282990147414956539e-04,-1.597942782373865667e-01,5.282990147414956539e-04,-1.578932065009091001e-01,-1.578932065009091001e-01,-1.578932065009091001e-01,-1.578932065009091001e-01,-1.852505825782935212e-02,-1.852505825782935212e-02
6.950000000000005063e-01,5.263617879455960065e+02,5.263617879455960065e+02,5.263617879455960065e+02,5.263617879455960065e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.725519171055793777e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180030029476597520e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.594434645577712528e-01,5.158299050045389578e-04,-1.594434645577712528e-01,5.158299050045389578e-04,-1.594434645577712528e-01,5.158299050045389578e-04,-1.594434645577712528e-01,5.158299050045389578e-04,-1.575880803626933391e-01,-1.575880803626933391e-01,-1.575880803626933391e-01,-1.575880803626933391e-01,-1.852581946582176897e-02,-1.852581946582176897e-02
